family	name	degree	mode_mhz	freq_mhz	grid_offset	stencil_member	response_class	epsilon	attenuation	threshold	n	nnz_a	max_abs_a	factor_info	solve_info	finite	min_abs_diag_u	max_abs_diag_u	max_abs_u	max_abs_l	growth_u_over_a	nonidentity_pivots	pivot_fraction	max_pivot_displacement	residual	solution_vs_threshold1	solution_abs_vs_threshold1	transfer_norm	transfer_abs_error_vs_threshold1	transfer_relative_error_vs_threshold1	local_response_scale	local_response_normalized_error	transfer_max_row	transfer_max_col	transfer_re	transfer_im	threshold1_transfer_re	threshold1_transfer_im	lapack_transfer_re	lapack_transfer_im	transfer_component_abs_error_vs_threshold1	lapack_factor_info	lapack_solve_info	lapack_finite	lapack_residual	lapack_solution_vs_threshold1	lapack_solution_abs_vs_threshold1	lapack_transfer_abs_error_vs_threshold1	lapack_transfer_relative_error_vs_threshold1	solution_vs_lapack	transfer_abs_error_vs_lapack	transfer_relative_error_vs_lapack
spheroidal	spheroidal_0S12	12	2.0030700000000001	1.983642578125	0	0	resonance	0.32294014437366447	0	0.10000000000000001	425	7159	84638549475887072	0	0	1	2262.8580583713751	53243640652299440	84447097437539760	9.6308828663011976	0.99773800426008186	301	0.70823529411764707	251	1.057463144418972e-20	1.086996216957545e-08	4.5959222247536137e-20	1.0233545324069946e-14	3.3535110460879409e-25	3.2769787398243082e-11	1.0810691017162564e-14	3.1020320909774025e-11	0	2	-2.7761197217755933e-15	5.9892340018517119e-15	-2.776119721704027e-15	5.9892340020027275e-15	-2.7761197216144976e-15	5.9892340021316581e-15	1.6711503762449433e-25	0	0	1	1.9657905225945319e-20	1.1136892014887902e-08	4.7087826735190447e-20	3.0327151578411814e-25	2.9635039096656248e-11	1.1352521068584182e-08	4.9514322516690098e-25	4.838432913263822e-11
spheroidal	spheroidal_0S12	12	2.0030700000000001	1.983642578125	0	0	resonance	0.32294014437366447	0	0.01	425	7159	84638549475887072	0	0	1	409.71145833333401	53296064004037848	84505291274495760	82.283170355332317	0.99842556137579752	163	0.3835294117647059	233	1.6629571034500396e-20	1.1295874864616377e-08	4.7760021174345797e-20	1.0233545324376406e-14	3.1616331217013107e-25	3.089479766296217e-11	1.0810691017162564e-14	2.9245430441791789e-11	0	2	-2.7761197215669411e-15	5.989234002135141e-15	-2.776119721704027e-15	5.9892340020027275e-15	-2.7761197216144976e-15	5.9892340021316581e-15	1.9059344919327719e-25	0	0	1	1.9657905225945319e-20	1.1136892014887902e-08	4.7087826735190447e-20	3.0327151578411814e-25	2.9635039096656248e-11	3.1937700957100596e-09	1.0371135000121984e-25	1.0134449666675355e-11
spheroidal	spheroidal_0S12	12	2.0030700000000001	2.01416015625	1	0	flank	0.32294014437366447	0	1	425	7159	84638524923758528	0	0	1	3480.1209133429179	53243640652299440	84447072940948624	0.99904459504379262	0.99773800426008885	407	0.95764705882352941	248	1.5340532419561224e-20	0	0	1.0810691017162564e-14	0	0	1.0810691017162564e-14	0	0	2	6.1650159077605963e-16	6.5613478021920847e-15	6.1650159077605963e-16	6.5613478021920847e-15	6.1650159136825485e-16	6.5613478021834467e-15	0	0	0	1	2.3658761101324234e-20	1.4991039626115135e-08	6.6427306204830976e-20	9.681198938181415e-25	8.9552082496965101e-11	1.4991039522974322e-08	9.681198938181415e-25	8.9552082496311098e-11
spheroidal	spheroidal_0S12	12	2.0030700000000001	2.01416015625	1	0	flank	0.32294014437366447	0	0.10000000000000001	425	7159	84638524923758528	0	0	1	2262.8580524443269	53243640652299440	84447072940948624	9.6290083448607362	0.99773800426008885	301	0.70823529411764707	251	8.9164044513146811e-21	1.5112618187958548e-08	6.6966037110554572e-20	1.0810691017505165e-14	2.278253940500105e-24	2.1074082469689051e-10	1.0810691017162564e-14	2.1074082469689051e-10	0	2	6.1650158944410783e-16	6.5613478025125011e-15	6.1650159077605963e-16	6.5613478021920847e-15	6.1650159136825485e-16	6.5613478021834467e-15	1.3699497247807723e-24	0	0	1	2.3658761101324234e-20	1.4991039626115135e-08	6.6427306204830976e-20	9.681198938181415e-25	8.9552082496965101e-11	7.6334858532906301e-09	3.2275678275495703e-24	2.9855333228949554e-10
spheroidal	spheroidal_0S12	12	2.0030700000000001	2.01416015625	1	0	flank	0.32294014437366447	0	0.01	425	7159	84638524923758528	0	0	1	409.71145833333401	53295830879279712	84505010751611792	81.794699360137258	0.9984225366372228	163	0.3835294117647059	233	1.2471120989727221e-20	1.3904970523165418e-08	6.1614788416833973e-20	1.0810691017347061e-14	2.510851706376925e-24	2.3225635645222036e-10	1.0810691017162564e-14	2.3225635645222036e-10	0	2	6.1650158926998197e-16	6.5613478024357788e-15	6.1650159077605963e-16	6.5613478021920847e-15	6.1650159136825485e-16	6.5613478021834467e-15	1.5256660000723868e-24	0	0	1	2.3658761101324234e-20	1.4991039626115135e-08	6.6427306204830976e-20	9.681198938181415e-25	8.9552082496965101e-11	1.2639556452523115e-08	3.4700261457298825e-24	3.2098097523975888e-10
spheroidal	spheroidal_0S12	12	2.0030700000000001	1.953125	-1	0	flank	0.032294014437366445	1	1	425	7159	84078461185878000	0	0	1	3519.1294721653044	52891292442823712	83888276072481072	0.99904036674754826	0.99773800435076387	408	0.95999999999999996	248	1.3682266523843684e-20	0	0	1.5118224043223687e-14	0	0	5.1634682885745867e-14	0	0	2	-9.9314062409056542e-15	2.1485588595523768e-15	-9.9314062409056542e-15	2.1485588595523768e-15	-9.931406244399516e-15	2.1485588611515608e-15	0	0	0	1	2.9573754349026778e-20	9.996497292337282e-09	6.3625403204962299e-20	5.7124168868996214e-24	3.7784973093185833e-10	9.9964971973995943e-09	5.7124168868996214e-24	3.7784973079244319e-10
spheroidal	spheroidal_0S12	12	2.0030700000000001	1.953125	-1	0	flank	0.032294014437366445	1	0.10000000000000001	425	7159	84078461185878000	0	0	1	2262.7427348114643	52891292442823712	83888276072481072	9.9024276346116711	0.99773800435076387	302	0.71058823529411763	223	1.9179402672514792e-20	1.9187342525745785e-08	1.2212301658582848e-19	1.5118224033196148e-14	1.0237012164043083e-23	6.7713060309034987e-10	5.1634682885745867e-14	1.9825844939718e-10	0	2	-9.9314062347086564e-15	2.1485588567861213e-15	-9.9314062409056542e-15	2.1485588595523768e-15	-9.931406244399516e-15	2.1485588611515608e-15	6.7863798635641767e-24	0	0	1	2.9573754349026778e-20	9.996497292337282e-09	6.3625403204962299e-20	5.7124168868996214e-24	3.7784973093185833e-10	2.8971220297923347e-08	1.5948850230957673e-23	1.0549420473909201e-09
spheroidal	spheroidal_0S12	12	2.0030700000000001	1.953125	-1	0	flank	0.032294014437366445	1	0.01	425	7159	84078461185878000	0	0	1	409.71145833333401	52943241598351864	83945947737455088	82.598508861144794	0.99842393109300664	163	0.3835294117647059	233	1.7911390214735558e-20	9.9814932696084399e-09	6.3529906055520692e-20	1.5118224036062707e-14	7.3189729108289433e-24	4.8411591797447032e-10	5.1634682885745867e-14	1.417452863422039e-10	0	2	-9.9314062364205193e-15	2.1485588575401536e-15	-9.9314062409056542e-15	2.1485588595523768e-15	-9.931406244399516e-15	2.1485588611515608e-15	4.9158394819748824e-24	0	0	1	2.9573754349026778e-20	9.996497292337282e-09	6.3625403204962299e-20	5.7124168868996214e-24	3.7784973093185833e-10	1.9910454859248913e-08	1.3031236474573577e-23	8.6195550697678178e-10
spheroidal	spheroidal_0S12	12	2.0030700000000001	1.983642578125	0	0	resonance	0.032294014437366445	1	1	425	7159	84079829353939808	0	0	1	3519.0361173521824	52892168322031720	83889641145734176	0.99904037724558958	0.99773800435054383	408	0.95999999999999996	248	1.2189889798538575e-20	0	0	5.1634682885745867e-14	0	0	5.1634682885745867e-14	0	0	2	-2.1694180782324794e-14	2.4535656142484121e-14	-2.1694180782324794e-14	2.4535656142484121e-14	-2.1694180770713578e-14	2.4535656243389895e-14	0	0	0	1	1.8152276487239309e-20	2.5660314414742351e-08	5.5228109521010457e-19	1.5970941510233202e-22	3.0930647033453743e-09	2.5660313815616995e-08	1.5970941510233202e-22	3.0930646969724816e-09
spheroidal	spheroidal_0S12	12	2.0030700000000001	1.983642578125	0	0	resonance	0.032294014437366445	1	0.10000000000000001	425	7159	84079829353939808	0	0	1	2262.7430250472944	52892168322031720	83889641145734176	9.632360896803343	0.99773800435054383	301	0.70823529411764707	251	1.5657615442321557e-20	1.5115903222959126e-08	3.2533613782493621e-19	5.1634682946117688e-14	9.0549785650891658e-23	1.7536620850612136e-09	5.1634682885745867e-14	1.7536620850612136e-09	0	2	-2.1694180775587574e-14	2.4535656199500728e-14	-2.1694180782324794e-14	2.4535656142484121e-14	-2.1694180770713578e-14	2.4535656243389895e-14	5.7413270146836228e-23	0	0	1	1.8152276487239309e-20	2.5660314414742351e-08	5.5228109521010457e-19	1.5970941510233202e-22	3.0930647033453743e-09	1.0635586018779502e-08	6.9163893976720444e-23	1.3394852058500711e-09
spheroidal	spheroidal_0S12	12	2.0030700000000001	1.983642578125	0	0	resonance	0.032294014437366445	1	0.01	425	7159	84079829353939808	0	0	1	409.71145833333401	52943876803558112	83947048302243488	82.181656378984144	0.99842077401064444	163	0.3835294117647059	233	1.6183658916682841e-20	1.0765596658830136e-08	2.3170548175017943e-19	5.1634682920920852e-14	5.2877583848546178e-23	1.024071048631218e-09	5.1634682885745867e-14	1.024071048631218e-09	0	2	-2.1694180778554556e-14	2.4535656176004689e-14	-2.1694180782324794e-14	2.4535656142484121e-14	-2.1694180770713578e-14	2.4535656243389895e-14	3.3731930913933493e-23	0	0	1	1.8152276487239309e-20	2.5660314414742351e-08	5.5228109521010457e-19	1.5970941510233202e-22	3.0930647033453743e-09	1.4895797590536723e-08	1.0683354404688969e-22	2.0690268218198748e-09
spheroidal	spheroidal_0S12	12	2.0030700000000001	2.01416015625	1	0	flank	0.032294014437366445	1	1	425	7159	84081175889149664	0	0	1	3518.9442932214456	52893030828514600	83890984635069040	0.9990403875833973	0.99773800435032722	408	0.95999999999999996	248	2.1469119680406056e-20	0	0	2.4458259583212199e-14	0	0	5.1634682885745867e-14	0	0	2	1.3537554866984563e-14	5.4205323484843427e-15	1.3537554866984563e-14	5.4205323484843427e-15	1.3537554868582639e-14	5.4205323499756038e-15	0	0	0	1	1.4919830694295144e-20	9.2672394374562185e-09	9.3585370425866841e-20	3.4408511721204664e-24	1.4068258456469314e-10	9.2672394490478677e-09	3.4408511721204664e-24	1.4068258454642966e-10
spheroidal	spheroidal_0S12	12	2.0030700000000001	2.01416015625	1	0	flank	0.032294014437366445	1	0.10000000000000001	425	7159	84081175889149664	0	0	1	2262.7433106094422	52893030828514600	83890984635069040	9.6304069852392686	0.99773800435032722	301	0.70823529411764707	251	1.722495462398787e-20	1.4322253404337307e-08	1.4463351240938211e-19	2.445825957004434e-14	1.4252237089353407e-23	5.8271673177988262e-10	5.1634682885745867e-14	2.7602061817422029e-10	0	2	1.3537554860895657e-14	5.4205323425394136e-15	1.3537554866984563e-14	5.4205323484843427e-15	1.3537554868582639e-14	5.4205323499756038e-15	8.5098158095092512e-24	0	0	1	1.4919830694295144e-20	9.2672394374562185e-09	9.3585370425866841e-20	3.4408511721204664e-24	1.4068258456469314e-10	1.4483651655764188e-08	1.7690808330038554e-23	7.2330609901142131e-10
spheroidal	spheroidal_0S12	12	2.0030700000000001	2.01416015625	1	0	flank	0.032294014437366445	1	0.01	425	7159	84081175889149664	0	0	1	409.71145833333401	52944509003176056	83948138830774896	81.705712759868419	0.99841775454531989	163	0.3835294117647059	233	1.2302741796725433e-20	8.2726205041757406e-09	8.3541194710775551e-20	2.4458259574780077e-14	9.090994995285057e-24	3.7169427220917166e-10	5.1634682885745867e-14	1.7606373249935642e-10	0	2	1.3537554863149963e-14	5.4205323447710774e-15	1.3537554866984563e-14	5.4205323484843427e-15	1.3537554868582639e-14	5.4205323499756038e-15	5.3378368773017273e-24	0	0	1	1.4919830694295144e-20	9.2672394374562185e-09	9.3585370425866841e-20	3.4408511721204664e-24	1.4068258456469314e-10	8.9735495498697465e-09	1.25287667462813e-23	5.1225095154580737e-10
spheroidal	spheroidal_0S12	12	2.0030700000000001	1.953125	-1	0	flank	0.032294014437366445	0	1	425	7159	84638573044736288	0	0	1	3480.1140885194168	53243640652299440	84447120953075776	0.99904459504379262	0.9977380042600752	407	0.95764705882352941	248	2.4914613367449298e-20	0	0	1.1497091435519857e-14	0	0	5.1207783611154044e-14	0	0	2	-7.8722767823481573e-15	7.9573082510388752e-16	-7.8722767823481573e-15	7.9573082510388752e-16	-7.872276783667789e-15	7.9573082537199048e-16	0	0	0	1	1.7604021443059086e-20	1.1370695336519149e-08	5.4972773972301627e-20	2.005301407511881e-24	1.7441814903868412e-10	1.1370695253017528e-08	2.005301407511881e-24	1.7441814900840445e-10
spheroidal	spheroidal_0S12	12	2.0030700000000001	1.953125	-1	0	flank	0.032294014437366445	0	0.10000000000000001	425	7159	84638573044736288	0	0	1	2262.8580640609448	53243640652299440	84447120953075776	9.9018963295635078	0.9977380042600752	302	0.71058823529411763	223	1.3906108401114596e-20	1.2213886050745773e-08	5.9049264562974107e-20	1.1497091435176003e-14	5.5564777734032689e-25	4.8329421441641556e-11	5.1207783611154044e-14	1.0850846065895656e-11	0	2	-7.8722767819500665e-15	7.9573082504151495e-16	-7.8722767823481573e-15	7.9573082510388752e-16	-7.872276783667789e-15	7.9573082537199048e-16	4.0294738657581327e-25	0	0	1	1.7604021443059086e-20	1.1370695336519149e-08	5.4972773972301627e-20	2.005301407511881e-24	1.7441814903868412e-10	1.2896035266288772e-08	2.3519473742105445e-24	2.0456890223000046e-10
spheroidal	spheroidal_0S12	12	2.0030700000000001	1.953125	-1	0	flank	0.032294014437366445	0	0.01	425	7159	84638573044736288	0	0	1	409.71145833333401	53296322604603712	84505599194535344	82.600490533345052	0.99842892140761097	162	0.38117647058823528	233	1.4590169103720892e-20	9.2002984688232423e-09	4.4479771310024413e-20	1.1497091434421374e-14	1.1062627248159587e-24	9.6221094789087204e-11	5.1207783611154044e-14	2.1603409614763984e-11	0	2	-7.8722767814764723e-15	7.9573082494109257e-16	-7.8722767823481573e-15	7.9573082510388752e-16	-7.872276783667789e-15	7.9573082537199048e-16	8.8675640327544289e-25	0	0	1	1.7604021443059086e-20	1.1370695336519149e-08	5.4972773972301627e-20	2.005301407511881e-24	1.7441814903868412e-10	1.0739625350599054e-08	3.1097894822092724e-24	2.7048488733957673e-10
spheroidal	spheroidal_0S12	12	2.0030700000000001	1.983642578125	0	0	resonance	0.032294014437366445	0	1	425	7159	84638548867449040	0	0	1	3480.1175174933019	53243640652299440	84447096830478048	0.99904459504379262	0.99773800426008219	407	0.95764705882352941	248	1.6968642055278121e-20	0	0	2.8306683860022327e-14	0	0	5.1207783611154044e-14	0	0	2	-1.7818225787747631e-14	4.7126123212726088e-15	-1.7818225787747631e-14	4.7126123212726088e-15	-1.7818225804026773e-14	4.7126123303902434e-15	0	0	0	1	1.5085269468346255e-20	1.8001578623622795e-08	2.1211050483965522e-19	2.8936530387568812e-23	1.0222508058754286e-09	1.8001578324082005e-08	2.8936530387568812e-23	1.022250804862668e-09
spheroidal	spheroidal_0S12	12	2.0030700000000001	1.983642578125	0	0	resonance	0.032294014437366445	0	0.10000000000000001	425	7159	84638548867449040	0	0	1	2262.8580582244263	53243640652299440	84447096830478048	9.6308816949233442	0.99773800426008219	301	0.70823529411764707	251	2.0431894116569113e-20	1.3368964606144618e-08	1.5752495328779874e-19	2.8306683881923718e-14	2.2589054269927887e-23	7.980113241675237e-10	5.1207783611154044e-14	4.4112540471303575e-10	0	2	-1.781822580004377e-14	4.7126123282618541e-15	-1.7818225787747631e-14	4.7126123212726088e-15	-1.7818225804026773e-14	4.7126123303902434e-15	1.4143711835577253e-23	0	0	1	1.5085269468346255e-20	1.8001578623622795e-08	2.1211050483965522e-19	2.8936530387568812e-23	1.0222508058754286e-09	1.4120414140375484e-08	6.359075452801149e-24	2.2464925520583718e-10
spheroidal	spheroidal_0S12	12	2.0030700000000001	1.983642578125	0	0	resonance	0.032294014437366445	0	0.01	425	7159	84638548867449040	0	0	1	409.71145833333401	53296080587292296	84505309139046096	82.183655102597825	0.99842577962186463	163	0.3835294117647059	233	6.6697158074685947e-21	1.0984726616164624e-08	1.2943175466971193e-19	2.830668387564051e-14	1.6100450549289982e-23	5.6878617887235916e-10	5.1207783611154044e-14	3.1441412640602927e-10	0	2	-1.7818225796501075e-14	4.7126123262312031e-15	-1.7818225787747631e-14	4.7126123212726088e-15	-1.7818225804026773e-14	4.7126123303902434e-15	1.0060339532441703e-23	0	0	1	1.5085269468346255e-20	1.8001578623622795e-08	2.1211050483965522e-19	2.8936530387568812e-23	1.0222508058754286e-09	8.3116842230426534e-09	1.2840211526358547e-23	4.5361058812586075e-10
spheroidal	spheroidal_0S12	12	2.0030700000000001	2.01416015625	1	0	flank	0.032294014437366445	0	1	425	7159	84638524315320144	0	0	1	3480.1209996317216	53243640652299440	84447072333886560	0.99904459504379262	0.9977380042600893	407	0.95764705882352941	248	1.32146262454254e-20	0	0	5.1207783611154044e-14	0	0	5.1207783611154044e-14	0	0	2	2.7572868043917572e-14	1.510246402622265e-14	2.7572868043917572e-14	1.510246402622265e-14	2.7572868004839905e-14	1.5102463965021779e-14	0	0	0	1	2.9007605388145192e-20	1.1746486920077797e-08	2.4797316385189163e-19	1.1755791100041564e-22	2.2957039479210981e-09	1.1746486792749976e-08	1.1755791100041564e-22	2.2957039525344643e-09
spheroidal	spheroidal_0S12	12	2.0030700000000001	2.01416015625	1	0	flank	0.032294014437366445	0	0.10000000000000001	425	7159	84638524315320144	0	0	1	2262.8580522973748	53243640652299440	84447072333886560	9.6290108009791151	0.9977380042600893	301	0.70823529411764707	251	1.686851475828796e-20	1.4933800393947016e-08	3.1525866050129148e-19	5.1207783577454751e-14	3.8443852768739293e-23	7.5074236879030785e-10	5.1207783611154044e-14	7.5074236879030785e-10	0	2	2.7572868030681543e-14	1.510246400601458e-14	2.7572868043917572e-14	1.510246402622265e-14	2.7572868004839905e-14	1.5102463965021779e-14	2.4156956607136153e-23	0	0	1	2.9007605388145192e-20	1.1746486920077797e-08	2.4797316385189163e-19	1.1755791100041564e-22	2.2957039479210981e-09	1.0566299648312817e-08	7.911984109833777e-23	1.5450745116822514e-09
spheroidal	spheroidal_0S12	12	2.0030700000000001	2.01416015625	1	0	flank	0.032294014437366445	0	0.01	425	7159	84638524315320144	0	0	1	409.71145833333401	53295848806656104	84505030111702128	81.707721993146976	0.99842277255306711	163	0.3835294117647059	233	1.4725709058654902e-20	1.3870079061181415e-08	2.9280306623405758e-19	5.1207783589924547e-14	2.4251620994287907e-23	4.7359247528544543e-10	5.1207783611154044e-14	4.7359247528544543e-10	0	2	2.7572868035512212e-14	1.5102464013408759e-14	2.7572868043917572e-14	1.510246402622265e-14	2.7572868004839905e-14	1.5102463965021779e-14	1.5324681773544731e-23	0	0	1	2.9007605388145192e-20	1.1746486920077797e-08	2.4797316385189163e-19	1.1755791100041564e-22	2.2957039479210981e-09	1.1157310210770672e-08	9.3311644835731738e-23	1.8222160469160096e-09
spheroidal	spheroidal_0S12	12	2.0030700000000001	1.953125	-1	0	flank	0.0032294014437366449	1	1	425	7159	84078461173233968	0	0	1	3519.1294722145421	52891292442823712	83888276059865632	0.99904036674754826	0.99773800435076376	408	0.95999999999999996	248	2.2427669355033012e-20	0	0	1.5432160348410538e-14	0	0	7.0809905652396692e-14	0	0	2	-1.0329086200717807e-14	9.6602667876134111e-16	-1.0329086200717807e-14	9.6602667876134111e-16	-1.0329086203568702e-14	9.6602667931611582e-16	0	0	0	1	1.8288295333558989e-20	1.4025372813287033e-08	9.1139422754810183e-20	4.5510499282658753e-24	2.9490685850310118e-10	1.4025372711906052e-08	4.5510499282658753e-24	2.9490685841651496e-10
spheroidal	spheroidal_0S12	12	2.0030700000000001	1.953125	-1	0	flank	0.0032294014437366449	1	0.10000000000000001	425	7159	84078461173233968	0	0	1	2262.7427347847897	52891292442823712	83888276059865632	9.9021014142295591	0.99773800435076376	302	0.71058823529411763	223	1.0703121111255605e-20	1.4550800161487119e-08	9.4553745201139758e-20	1.5432160344276777e-14	4.1532631564556359e-24	2.6913037855282577e-10	7.0809905652396692e-14	5.8653702729726216e-11	0	2	-1.0329086197936612e-14	9.6602667823079507e-16	-1.0329086200717807e-14	9.6602667876134111e-16	-1.0329086203568702e-14	9.6602667931611582e-16	2.8313471826638935e-24	0	0	1	1.8288295333558989e-20	1.4025372813287033e-08	9.1139422754810183e-20	4.5510499282658753e-24	2.9490685850310118e-10	1.2891444915942263e-08	8.7041603575021735e-24	5.6402734020600592e-10
spheroidal	spheroidal_0S12	12	2.0030700000000001	1.953125	-1	0	flank	0.0032294014437366449	1	0.01	425	7159	84078461173233968	0	0	1	409.71145833333401	52943241650703544	83945947782201072	82.597371087065099	0.9984239317753465	163	0.3835294117647059	233	2.5105809685383419e-20	1.5121623777965851e-08	9.8263060853084416e-20	1.5432160344117677e-14	4.3118710302129625e-24	2.7940812775815092e-10	7.0809905652396692e-14	6.0893613548643666e-11	0	2	-1.0329086197834014e-14	9.660266782189519e-16	-1.0329086200717807e-14	9.6602667876134111e-16	-1.0329086203568702e-14	9.6602667931611582e-16	2.934356564197353e-24	0	0	1	1.8288295333558989e-20	1.4025372813287033e-08	9.1139422754810183e-20	4.5510499282658753e-24	2.9490685850310118e-10	1.3095071927790667e-08	8.8627942489867162e-24	5.7430677535030867e-10
spheroidal	spheroidal_0S12	12	2.0030700000000001	1.983642578125	0	0	resonance	0.0032294014437366449	1	1	425	7159	84079829341193408	0	0	1	3519.0361173885935	52892168322031720	83889641133016576	0.99904037724558958	0.99773800435054338	408	0.95999999999999996	248	1.8382864189427032e-20	0	0	7.0809905652396692e-14	0	0	7.0809905652396692e-14	0	0	2	-4.0260470254505405e-14	1.9921364792558071e-14	-4.0260470254505405e-14	1.9921364792558071e-14	-4.0260470277274852e-14	1.9921364822106614e-14	0	0	0	1	2.8071768861763077e-20	8.6433609040106242e-09	2.5514998645631761e-19	5.8668488773210775e-23	8.2853505074858169e-10	8.6433608851611996e-09	5.8668488773210775e-23	8.2853505013217838e-10
spheroidal	spheroidal_0S12	12	2.0030700000000001	1.983642578125	0	0	resonance	0.0032294014437366449	1	0.10000000000000001	425	7159	84079829341193408	0	0	1	2262.7430250202369	52892168322031720	83889641133016576	9.6323575505221672	0.99773800435054338	301	0.70823529411764707	251	1.1856909549500025e-20	1.2959129650755662e-08	3.8255046753187237e-19	7.0809905817865202e-14	1.8433316642828574e-22	2.6032115807803884e-09	7.0809905652396692e-14	2.6032115807803884e-09	0	2	-4.0260470325210566e-14	1.9921364885053344e-14	-4.0260470254505405e-14	1.9921364792558071e-14	-4.0260470277274852e-14	1.9921364822106614e-14	1.1642420407580559e-22	0	0	1	2.8071768861763077e-20	8.6433609040106242e-09	2.5514998645631761e-19	5.8668488773210775e-23	8.2853505074858169e-10	1.2253606241635763e-08	1.2566587885577667e-22	1.7746934924496954e-09
spheroidal	spheroidal_0S12	12	2.0030700000000001	1.983642578125	0	0	resonance	0.0032294014437366449	1	0.01	425	7159	84079829341193408	0	0	1	409.71145833333401	52943876877792256	83947048371224880	82.180657409786036	0.9984207749824312	163	0.3835294117647059	233	1.3848816628274715e-20	1.2872433085936333e-08	3.7999120527438677e-19	7.080990582207344e-14	1.8912487551967423e-22	2.6708816199824009e-09	7.0809905652396692e-14	2.6708816199824009e-09	0	2	-4.0260470326919718e-14	1.9921364887526007e-14	-4.0260470254505405e-14	1.9921364792558071e-14	-4.0260470277274852e-14	1.9921364822106614e-14	1.194267202516686e-22	0	0	1	2.8071768861763077e-20	8.6433609040106242e-09	2.5514998645631761e-19	5.8668488773210775e-23	8.2853505074858169e-10	1.0610933467440416e-08	1.3045775422283811e-22	1.8423658797992788e-09
spheroidal	spheroidal_0S12	12	2.0030700000000001	2.01416015625	1	0	flank	0.0032294014437366449	1	1	425	7159	84081175876300864	0	0	1	3518.9442932450593	52893030828514600	83890984622249296	0.9990403875833973	0.99773800435032722	408	0.95999999999999996	248	1.5619804869868329e-20	0	0	2.5817012829256464e-14	0	0	7.0809905652396692e-14	0	0	2	1.5169144821144409e-14	2.6195723957428999e-15	1.5169144821144409e-14	2.6195723957428999e-15	1.5169144811879995e-14	2.6195723923529532e-15	0	0	0	1	1.0754070885368869e-20	1.853679914477474e-08	1.9761391350356551e-19	1.6574617328259053e-23	6.4200368330282952e-10	1.8536798877980534e-08	1.6574617328259053e-23	6.4200368370841965e-10
spheroidal	spheroidal_0S12	12	2.0030700000000001	2.01416015625	1	0	flank	0.0032294014437366449	1	0.10000000000000001	425	7159	84081175876300864	0	0	1	2262.7433105820023	52893030828514600	83890984622249296	9.6304037226857808	0.99773800435032722	301	0.70823529411764707	251	1.0381670536022723e-20	9.5815111126253626e-09	1.0214492229514899e-19	2.5817012830972559e-14	1.7352554760031408e-24	6.7213642704500165e-11	7.0809905652396692e-14	2.4505829516585551e-11	0	2	1.5169144822151021e-14	2.6195723960688506e-15	1.5169144821144409e-14	2.6195723957428999e-15	1.5169144811879995e-14	2.6195723923529532e-15	1.0580694871894741e-24	0	0	1	1.0754070885368869e-20	1.853679914477474e-08	1.9761391350356551e-19	1.6574617328259053e-23	6.4200368330282952e-10	1.3568789535473405e-08	1.8309005838286261e-23	7.09183745266799e-10
spheroidal	spheroidal_0S12	12	2.0030700000000001	2.01416015625	1	0	flank	0.0032294014437366449	1	0.01	425	7159	84081175876300864	0	0	1	409.71145833333401	52944509101738816	83948138926716480	81.704839519129749	0.99841775583895132	163	0.3835294117647059	233	1.7227826441563348e-20	4.387823926293884e-09	4.6776957071573841e-20	2.5817012835744094e-14	6.5848298513675035e-24	2.5505777507711563e-10	7.0809905652396692e-14	9.2993060655838164e-11	0	2	1.5169144824954185e-14	2.6195723970823787e-15	1.5169144821144409e-14	2.6195723957428999e-15	1.5169144811879995e-14	2.6195723923529532e-15	4.0383897034017474e-24	0	0	1	1.0754070885368869e-20	1.853679914477474e-08	1.9761391350356551e-19	1.6574617328259053e-23	6.4200368330282952e-10	1.9103447735622862e-08	2.3159169277132275e-23	8.970506946302751e-10
spheroidal	spheroidal_0S12	12	2.0030700000000001	1.953125	-1	0	flank	0.0032294014437366449	0	1	425	7159	84638573038651904	0	0	1	3480.1140893823494	53243640652299440	84447120947005152	0.99904459504379262	0.99773800426007508	407	0.95764705882352941	248	2.4518647764876042e-20	0	0	1.1562376789552138e-14	0	0	5.8005288950264118e-14	0	0	2	-7.9579187608947631e-15	8.050601111676157e-17	-7.9579187608947631e-15	8.050601111676157e-17	-7.9579187578343031e-15	8.0506011054966126e-17	0	0	0	1	8.3825285640311151e-21	1.0080384332823054e-08	4.9016391913947777e-20	4.4276693202504513e-24	3.8293764343083256e-10	1.0080384418837407e-08	4.4276693202504513e-24	3.829376435774663e-10
spheroidal	spheroidal_0S12	12	2.0030700000000001	1.953125	-1	0	flank	0.0032294014437366449	0	0.10000000000000001	425	7159	84638573038651904	0	0	1	2262.8580640594755	53243640652299440	84447120947005152	9.9015715555638906	0.99773800426007508	302	0.71058823529411763	223	1.9461183126003328e-20	1.8823185848895958e-08	9.1528717971030919e-20	1.1562376783793446e-14	5.7589572600706967e-24	4.98077286780218e-10	5.8005288950264118e-14	9.9283313027000686e-11	0	2	-7.9579187570871271e-15	8.0506011039706992e-17	-7.9579187608947631e-15	8.050601111676157e-17	-7.9579187578343031e-15	8.0506011054966126e-17	3.8084155433507856e-24	0	0	1	8.3825285640311151e-21	1.0080384332823054e-08	4.9016391913947777e-20	4.4276693202504513e-24	3.8293764343083256e-10	1.2840781174722939e-08	1.3312972124066525e-24	1.1514044535543952e-10
