Phase;Distance_deg;TravelTime_s;RayParam_sec_deg
sP;29.8492;519.7967;766.7048
sP;28.9447;507.6966;766.1658
sP;28.0402;495.6057;765.5638
sP;27.1357;483.5253;764.8605
sP;26.2312;471.4567;764.0725
sP;25.3266;459.4019;763.1192
sP;24.4221;447.3628;762.0698
sP;23.5176;435.3418;760.8131
sP;22.6131;423.3417;759.3948
sP;21.7085;411.3660;757.7524
sP;20.8040;399.4188;755.7671
sP;19.8995;387.5048;753.4978
sP;18.9950;375.6302;750.7874
sP;18.0905;363.8022;747.5625
sP;17.1859;352.0300;743.7057
sP;16.2814;340.3248;739.0445
sP;15.3769;328.7008;733.3804
sP;14.4724;317.1758;726.4729
sP;14.4724;317.1167;718.5517
sP;15.3769;328.4578;718.1669
sP;16.2814;339.7904;717.4750
sP;17.1859;351.1098;716.4895
sP;18.0905;362.4105;715.1161
sP;18.9950;373.6871;713.3937
sP;19.8995;384.9333;711.2884
sP;20.8040;396.1430;708.7509
sP;21.7085;407.3097;705.8604
sP;22.6131;418.4269;702.5220
sP;23.5176;429.4881;698.7582
sP;24.4221;440.4871;694.6133
sP;25.3266;451.4178;690.1020
sP;26.2312;462.2744;685.2427
sP;27.1357;473.0515;680.0499
sP;28.0402;483.7444;674.5274
sP;28.0402;483.7673;670.4067
sP;27.1357;473.1850;670.1648
sP;26.2312;462.6092;669.5979
sP;25.3266;452.0445;668.7710
sP;24.4221;441.4960;667.5428
sP;23.5176;430.9697;665.9273
sP;22.6131;420.4724;663.8622
sP;21.7085;410.0119;661.2521
sP;20.8040;399.5974;658.0443
sP;19.8995;389.2394;654.0696
sP;19.8995;389.2393;653.7136
sP;20.8040;399.5563;653.1418
sP;21.7085;409.8536;650.9992
sP;22.6131;420.0929;645.3481
sP;23.5176;430.1957;633.3244
sP;24.4221;440.0642;616.4549
sP;25.3266;449.6501;598.0972
sP;26.2312;458.9482;580.0557
sP;27.1357;467.9803;568.0684
sP;28.0402;476.9465;567.7346
sP;28.9447;485.9036;566.9505
sP;29.8492;494.8452;565.7673
sP;30.7538;503.7653;564.2385
sP;31.6583;512.6586;562.3639
sP;32.5628;521.5199;560.2159
sP;33.4673;530.3446;557.7394
sP;33.4673;530.3620;555.2307
sP;32.5628;521.5974;555.0851
sP;31.6583;512.8368;554.7262
sP;30.7538;504.0829;554.2383
sP;29.8492;495.3388;553.4990
sP;28.9447;486.6080;552.5310
sP;28.0402;477.8948;551.2727
sP;27.1357;469.2039;549.6754
sP;26.2312;460.5411;547.7045
sP;25.3266;451.9128;545.2971
sP;24.4221;443.3266;542.3821
sP;23.5176;434.7911;538.8676
sP;22.6131;426.3160;534.6922
sP;22.6131;426.2826;530.1607
sP;23.5176;434.6497;529.7978
sP;24.4221;443.0086;529.1371
sP;25.3266;451.3544;528.1012
sP;26.2312;459.6809;526.6895
sP;27.1357;467.9816;524.8132
sP;28.0402;476.2488;522.4566
sP;28.9447;484.4747;519.5522
sP;29.8492;492.6504;516.1234
sP;30.7538;500.7676;512.0974
sP;31.6583;508.8176;507.6198
sP;32.5628;516.8096;505.7440
sP;33.4673;524.7849;504.4698
sP;34.3719;532.7352;502.6692
sP;35.2764;540.6534;500.4050
sP;36.1809;548.5333;497.8244
sP;37.0854;556.3707;495.0371
sP;37.9899;564.1614;491.9214
sP;38.8945;571.9021;488.8163
sP;39.7990;579.5963;485.8192
sP;40.7035;587.2399;482.4925
sP;41.6080;594.8289;478.9360
sP;42.5126;602.3609;475.2348
sP;43.4171;609.8351;471.8174
sP;44.3216;617.2562;468.2631
sP;45.2261;624.6193;464.4947
sP;46.1307;631.9217;460.6156
sP;47.0352;639.1623;456.9362
sP;47.9397;646.3470;453.2577
sP;48.8442;653.4717;449.2956
sP;49.7487;660.5335;445.3136
sP;50.6533;667.5329;441.6203
sP;51.5578;674.4751;437.8252
sP;52.4623;681.3555;433.8265
sP;53.3668;688.1716;429.7093
sP;54.2714;694.9280;426.1558
sP;55.1759;701.6250;422.2432
sP;56.0804;708.2587;418.1739
sP;56.9849;714.8292;414.4427
sP;57.8894;721.3421;410.5854
sP;58.7940;727.7925;406.5696
sP;59.6985;734.1792;402.6507
sP;60.6030;740.5075;398.9818
sP;61.5075;746.7748;394.9936
sP;62.4121;752.9791;390.9257
sP;63.3166;759.1232;387.3475
sP;64.2211;765.2076;383.4660
sP;65.1256;771.2295;379.4225
sP;66.0302;777.1904;375.7883
sP;66.9347;783.0922;371.8352
sP;67.8392;788.9318;367.9036
sP;68.7437;794.7103;364.1908
sP;69.6482;800.4290;360.2793
sP;70.5528;806.0859;356.3453
sP;71.4573;811.6819;352.6240
sP;72.3618;817.2178;348.6830
sP;73.2663;822.6917;344.7043
sP;74.1709;828.1044;340.9517
sP;75.0754;833.4564;337.0616
sP;75.9799;838.7461;333.1094
sP;76.8844;843.9748;329.2084
sP;77.7889;849.1416;325.2582
sP;78.6935;854.2458;321.4014
sP;79.5980;859.2881;317.4087
sP;80.5025;864.2680;313.4216
sP;81.4070;869.1842;309.4371
sP;82.3116;874.0375;305.3900
sP;83.2161;878.8275;301.3769
sP;84.1206;883.5531;297.3199
sP;85.0251;888.2146;293.2590
sP;85.9296;892.8116;289.0707
sP;86.8342;897.3427;284.9917
sP;87.7387;901.8085;280.7205
sP;88.6432;906.2073;276.4876
sP;89.5477;910.5402;272.3495
sP;90.4523;914.8057;267.9933
sP;91.3568;919.0077;265.2694
sP;92.2613;923.1937;264.9349
sP;93.1658;927.3712;264.2280
sP;94.0704;931.5356;263.3196
sP;94.9749;935.6833;262.1192
sP;95.8794;939.8110;260.7742
sP;96.7839;943.9161;259.2826
sP;97.6884;947.9967;257.6718
sP;98.5930;952.0506;255.8975
sP;99.4975;956.0761;254.0441
s;14.4724;334.7303;1030.7413
s;13.5678;318.4649;1029.6518
s;12.6633;302.2272;1027.1624
s;11.7588;286.0451;1022.4735
s;10.8543;269.9600;1014.6653
s;9.9497;254.0307;1002.5064
s;9.0452;238.3378;984.4603
s;8.1407;222.9876;958.7797
s;7.2362;208.1164;923.4017
s;6.3317;193.8962;875.8541
s;5.4271;180.5416;813.2009
s;4.5226;168.3164;732.2060
s;3.6181;157.5364;629.6135
s;2.7136;148.5633;503.0859
s;1.8090;141.7787;352.6250
s;0.9045;137.5358;182.1209
s;0.0000;136.0902;0.0000
pScS;108.5427;1646.6563;479.0314
pScS;106.7337;1631.5333;478.9440
pScS;107.6382;1639.0943;478.9432
pScS;105.8291;1623.9732;478.8440
pScS;104.9246;1616.4151;478.7067
pScS;104.0201;1608.8591;478.5212
pScS;103.1156;1601.3060;478.3325
pScS;102.2111;1593.7563;478.1324
pScS;101.3065;1586.2105;477.8600
pScS;100.4020;1578.6692;477.5327
pScS;99.4975;1571.1330;477.1765
pScS;98.5930;1563.6025;476.8334
pScS;97.6884;1556.0783;476.3830
pScS;96.7839;1548.5610;475.9324
pScS;95.8794;1541.0513;475.4292
pScS;94.9749;1533.5499;474.8830
pScS;94.0704;1526.0574;474.2884
pScS;93.1658;1518.5745;473.6936
pScS;92.2613;1511.1020;472.9869
pScS;91.3568;1503.6405;472.2817
pScS;90.4523;1496.1908;471.5213
pScS;89.5477;1488.7537;470.6591
pScS;88.6432;1481.3300;469.8282
pScS;87.7387;1473.9203;468.8794
pScS;86.8342;1466.5257;467.9378
pScS;85.9296;1459.1468;466.8811
pScS;85.0251;1451.7845;465.7861
pScS;84.1206;1444.4398;464.6608
pScS;83.2161;1437.1134;463.4721
pScS;82.3116;1429.8063;462.2160
pScS;81.4070;1422.5193;460.8986
pScS;80.5025;1415.2535;459.5557
pScS;79.5980;1408.0097;458.1093
pScS;78.6935;1400.7890;456.6392
pScS;77.7889;1393.5923;455.0849
pScS;76.8844;1386.4206;453.4632
pScS;75.9799;1379.2749;451.7861
pScS;75.0754;1372.1563;450.0499
pScS;74.1709;1365.0659;448.2044
pScS;73.2663;1358.0046;446.3300
pScS;72.3618;1350.9737;444.3632
pScS;71.4573;1343.9742;442.3395
pScS;70.5528;1337.0072;440.2506
pScS;69.6482;1330.0740;438.1043
pScS;68.7437;1323.1755;435.8381
pScS;67.8392;1316.3132;433.5401
pScS;66.9347;1309.4881;431.1244
pScS;66.0302;1302.7014;428.6423
pScS;65.1256;1295.9545;426.0737
pScS;64.2211;1289.2485;423.4798
pScS;63.3166;1282.5848;420.7143
pScS;62.4121;1275.9647;417.9584
pScS;61.5075;1269.3894;415.0441
pScS;60.6030;1262.8603;412.1008
pScS;59.6985;1256.3788;409.0241
pScS;58.7940;1249.9462;405.8780
pScS;57.8894;1243.5639;402.6330
pScS;56.9849;1237.2334;399.3305
pScS;56.0804;1230.9560;395.9136
pScS;55.1759;1224.7332;392.3921
pScS;54.2714;1218.5665;388.8120
pScS;53.3668;1212.4573;385.1234
pScS;52.4623;1206.4071;381.3278
pScS;51.5578;1200.4175;377.4420
pScS;50.6533;1194.4899;373.4615
pScS;49.7487;1188.6259;369.3843
pScS;48.8442;1182.8271;365.2086
pScS;47.9397;1177.0950;360.9425
pScS;47.0352;1171.4312;356.5568
pScS;46.1307;1165.8373;352.0788
pScS;45.2261;1160.3149;347.5009
pScS;44.3216;1154.8657;342.8232
pScS;43.4171;1149.4912;338.0340
pScS;42.5126;1144.1930;333.1480
pScS;41.6080;1138.9729;328.1487
pScS;40.7035;1133.8325;323.0554
pScS;39.7990;1128.7734;317.8484
pScS;38.8945;1123.7972;312.5401
pScS;37.9899;1118.9058;307.1226
pScS;37.0854;1114.1006;301.6063
pScS;36.1809;1109.3834;295.9779
pScS;35.2764;1104.7558;290.2445
pScS;34.3719;1100.2195;284.4086
pScS;33.4673;1095.7762;278.4724
pScS;32.5628;1091.4275;272.4329
pScS;31.6583;1087.1750;266.2870
pScS;30.7538;1083.0203;260.0258
pScS;29.8492;1078.9652;253.7072
pScS;28.9447;1075.0111;247.2313
pScS;28.0402;1071.1596;240.6769
pScS;27.1357;1067.4124;234.0263
pScS;26.2312;1063.7710;227.2759
pScS;25.3266;1060.2369;220.4276
pScS;24.4221;1056.8117;213.4849
pScS;23.5176;1053.4967;206.4516
pScS;22.6131;1050.2934;199.3297
pScS;21.7085;1047.2033;192.1241
pScS;20.8040;1044.2278;184.8225
pScS;19.8995;1041.3681;177.4377
pScS;18.9950;1038.6257;169.9759
pScS;18.0905;1036.0017;162.4338
pScS;17.1859;1033.4974;154.8106
pScS;16.2814;1031.1139;147.1208
pScS;15.3769;1028.8526;139.3533
pScS;14.4724;1026.7143;131.5240
pScS;13.5678;1024.7002;123.6214
pScS;12.6633;1022.8112;115.6565
pScS;11.7588;1021.0483;107.6560
pScS;10.8543;1019.4124;99.5874
pScS;9.9497;1017.9042;91.4688
pScS;9.0452;1016.5246;83.3031
pScS;8.1407;1015.2742;75.0956
pScS;7.2362;1014.1537;66.8499
pScS;6.3317;1013.1637;58.5877
pScS;5.4271;1012.3046;50.2590
pScS;4.5226;1011.5769;41.9229
pScS;3.6181;1010.9810;33.5639
pScS;2.7136;1010.5173;25.1886
pScS;1.8090;1010.1858;16.7997
pScS;0.9045;1009.9869;8.4021
pScS;0.0000;1009.9205;0.0000
pSKiKP;147.4372;1476.7427;117.9546
pSKiKP;146.5327;1474.8813;117.9046
pSKiKP;144.7236;1471.1587;117.8922
pSKiKP;145.6281;1473.0198;117.8922
pSKiKP;143.8191;1469.2975;117.8422
pSKiKP;142.9146;1467.4377;117.7922
pSKiKP;142.0101;1465.5782;117.7298
pSKiKP;141.1055;1463.7199;117.6798
pSKiKP;140.2010;1461.8623;117.6174
pSKiKP;139.2965;1460.0063;117.5550
pSKiKP;138.3920;1458.1516;117.4392
pSKiKP;137.4874;1456.2981;117.3405
pSKiKP;136.5829;1454.4466;117.2302
pSKiKP;135.6784;1452.5965;117.1169
pSKiKP;134.7739;1450.7487;116.9916
pSKiKP;133.8693;1448.9027;116.8806
pSKiKP;132.9648;1447.0589;116.7125
pSKiKP;132.0603;1445.2177;116.5558
pSKiKP;131.1558;1443.3787;116.3912
pSKiKP;130.2513;1441.5425;116.2237
pSKiKP;129.3467;1439.7090;116.0422
pSKiKP;128.4422;1437.8785;115.8513
pSKiKP;127.5377;1436.0511;115.6553
pSKiKP;126.6332;1434.2268;115.4436
pSKiKP;125.7286;1432.4060;115.2069
pSKiKP;124.8241;1430.5886;114.9986
pSKiKP;123.9196;1428.7750;114.7573
pSKiKP;123.0151;1426.9650;114.5160
pSKiKP;122.1106;1425.1592;114.2613
pSKiKP;121.2060;1423.3573;113.9959
pSKiKP;120.3015;1421.5598;113.7201
pSKiKP;119.3970;1419.7668;113.4585
pSKiKP;118.4925;1417.9782;113.1420
pSKiKP;117.5879;1416.1944;112.8381
pSKiKP;116.6834;1414.4155;112.5092
pSKiKP;115.7789;1412.6415;112.2024
pSKiKP;114.8744;1410.8728;111.8690
pSKiKP;113.9698;1409.1094;111.5247
pSKiKP;113.0653;1407.3515;111.1688
pSKiKP;112.1608;1405.5992;110.8128
pSKiKP;111.2563;1403.8527;110.4658
pSKiKP;110.3518;1402.1121;110.0607
pSKiKP;109.4472;1400.3777;109.6695
pSKiKP;108.5427;1398.6495;109.2680
pSKiKP;107.6382;1396.9277;108.8571
pSKiKP;106.7337;1395.2125;108.4329
pSKiKP;105.8291;1393.5040;108.0041
pSKiKP;104.9246;1391.8024;107.5625
pSKiKP;104.0201;1390.1077;107.1140
pSKiKP;103.1156;1388.4203;106.6520
pSKiKP;102.2111;1386.7402;106.1838
pSKiKP;101.3065;1385.0677;105.7029
pSKiKP;100.4020;1383.4027;105.2150
pSKiKP;99.4975;1381.7456;104.7141
pSKiKP;98.5930;1380.0964;104.2073
pSKiKP;97.6884;1378.4554;103.6858
pSKiKP;96.7839;1376.8226;103.1591
pSKiKP;95.8794;1375.1983;102.6101
pSKiKP;94.9749;1373.5825;102.0592
pSKiKP;94.0704;1371.9755;101.5083
pSKiKP;93.1658;1370.3773;100.9398
pSKiKP;92.2613;1368.7882;100.3560
pSKiKP;91.3568;1367.2084;99.7722
pSKiKP;90.4523;1365.6378;99.1804
pSKiKP;89.5477;1364.0768;98.5673
pSKiKP;88.6432;1362.5254;97.9542
pSKiKP;87.7387;1360.9839;97.3272
pSKiKP;86.8342;1359.4523;96.6881
pSKiKP;85.9296;1357.9309;96.0490
pSKiKP;85.0251;1356.4197;95.3885
pSKiKP;84.1206;1354.9190;94.7259
pSKiKP;83.2161;1353.4288;94.0492
pSKiKP;82.3116;1351.9494;93.3654
pSKiKP;81.4070;1350.4808;92.6716
pSKiKP;80.5025;1349.0233;91.9674
pSKiKP;79.5980;1347.5770;91.2557
pSKiKP;78.6935;1346.1420;90.5319
pSKiKP;77.7889;1344.7185;89.7997
pSKiKP;76.8844;1343.3066;89.0505
pSKiKP;75.9799;1341.9065;88.3013
pSKiKP;75.0754;1340.5183;87.5278
pSKiKP;74.1709;1339.1421;86.7736
pSKiKP;73.2663;1337.7782;85.9940
pSKiKP;72.3618;1336.4267;85.2144
pSKiKP;71.4573;1335.0876;84.4116
pSKiKP;70.5528;1333.7612;83.6006
pSKiKP;69.6482;1332.4476;82.7896
pSKiKP;68.7437;1331.1469;81.9634
pSKiKP;67.8392;1329.8593;81.1438
pSKiKP;66.9347;1328.5849;80.2954
pSKiKP;66.0302;1327.3238;79.4380
pSKiKP;65.1256;1326.0763;78.5806
pSKiKP;64.2211;1324.8423;77.7232
pSKiKP;63.3166;1323.6221;76.8440
pSKiKP;62.4121;1322.4158;75.9533
pSKiKP;61.5075;1321.2236;75.0627
pSKiKP;60.6030;1320.0454;74.1720
pSKiKP;59.6985;1318.8816;73.2591
pSKiKP;58.7940;1317.7322;72.3419
pSKiKP;57.8894;1316.5974;71.4170
pSKiKP;56.9849;1315.4772;70.4711
pSKiKP;56.0804;1314.3719;69.5253
pSKiKP;55.1759;1313.2814;68.5795
pSKiKP;54.2714;1312.2061;67.6337
pSKiKP;53.3668;1311.1459;66.6633
pSKiKP;52.4623;1310.1010;65.6829
pSKiKP;51.5578;1309.0715;64.7026
pSKiKP;50.6533;1308.0576;63.7222
pSKiKP;49.7487;1307.0593;62.7362
pSKiKP;48.8442;1306.0768;61.7244
pSKiKP;47.9397;1305.1102;60.7102
pSKiKP;47.0352;1304.1595;59.6960
pSKiKP;46.1307;1303.2250;58.6817
pSKiKP;45.2261;1302.3067;57.6432
pSKiKP;44.3216;1301.4048;56.6022
pSKiKP;43.4171;1300.5192;55.5613
pSKiKP;42.5126;1299.6502;54.5192
pSKiKP;41.6080;1298.7979;53.4617
pSKiKP;40.7035;1297.9623;52.3973
pSKiKP;39.7990;1297.1435;51.3225
pSKiKP;38.8945;1296.3417;50.2432
pSKiKP;37.9899;1295.5569;49.1638
pSKiKP;37.0854;1294.7892;48.0802
pSKiKP;36.1809;1294.0388;46.9808
pSKiKP;35.2764;1293.3056;45.8814
pSKiKP;34.3719;1292.5899;44.7819
pSKiKP;33.4673;1291.8917;43.6717
pSKiKP;32.5628;1291.2110;42.5568
pSKiKP;31.6583;1290.5480;41.4356
pSKiKP;30.7538;1289.9027;40.3077
pSKiKP;29.8492;1289.2753;39.1767
pSKiKP;28.9447;1288.6657;38.0427
pSKiKP;28.0402;1288.0741;36.9003
pSKiKP;27.1357;1287.5005;35.7579
pSKiKP;26.2312;1286.9451;34.6024
pSKiKP;25.3266;1286.4078;33.4448
pSKiKP;24.4221;1285.8888;32.2871
pSKiKP;23.5176;1285.3881;31.1294
pSKiKP;22.6131;1284.9057;29.9703
pSKiKP;21.7085;1284.4418;28.7988
pSKiKP;20.8040;1283.9964;27.6274
pSKiKP;19.8995;1283.5695;26.4514
pSKiKP;18.9950;1283.1612;25.2689
pSKiKP;18.0905;1282.7715;24.0865
pSKiKP;17.1859;1282.4006;22.8954
pSKiKP;16.2814;1282.0484;21.7126
pSKiKP;15.3769;1281.7150;20.5211
pSKiKP;14.4724;1281.4004;19.3296
pSKiKP;13.5678;1281.1046;18.1336
pSKiKP;12.6633;1280.8278;16.9332
pSKiKP;11.7588;1280.5699;15.7312
pSKiKP;10.8543;1280.3310;14.5293
pSKiKP;9.9497;1280.1111;13.3245
pSKiKP;9.0452;1279.9102;12.1192
pSKiKP;8.1407;1279.7284;10.9110
pSKiKP;7.2362;1279.5657;9.7029
pSKiKP;6.3317;1279.4220;8.4938
pSKiKP;5.4271;1279.2975;7.2817
pSKiKP;4.5226;1279.1921;6.0690
pSKiKP;3.6181;1279.1058;4.8564
pSKiKP;2.7136;1279.0387;3.6431
pSKiKP;1.8090;1278.9908;2.4288
pSKiKP;0.9045;1278.9621;1.2144
pSKiKP;0.0000;1278.9525;0.0000
pS;100.4020;1578.0772;559.4046
pS;99.4975;1569.2484;558.9271
pS;98.5930;1560.4371;557.0032
pS;98.5930;1560.1890;529.2617
pS;99.4975;1568.4434;517.0081
pS;100.4020;1576.5190;506.0742
pS;101.3065;1584.4394;499.5178
pS;102.2111;1592.3213;498.8701
pS;103.1156;1600.1877;497.5823
pS;104.0201;1608.0294;495.7661
pS;104.9246;1615.8392;493.5487
pS;105.8291;1623.6107;490.9362
pS;106.7337;1631.3384;488.0276
pS;107.6382;1639.0178;484.7941
pS;108.5427;1646.6446;481.3702
pPv410PP;52.4623;699.5149;559.2198
pPv410PP;51.5578;690.7007;555.3164
pPv410PP;50.6533;681.9347;555.2187
pPv410PP;49.7487;673.1703;555.0745
pPv410PP;48.8442;664.4096;554.7556
pPv410PP;47.9397;655.6547;554.3707
pPv410PP;47.0352;646.9075;553.7817
pPv410PP;46.1307;638.1700;553.0973
pPv410PP;45.2261;629.4446;552.2740
pPv410PP;44.3216;620.7335;551.2915
pPv410PP;43.4171;612.0391;550.1583
pPv410PP;42.5126;603.3643;548.8222
pPv410PP;41.6080;594.7119;547.3243
pPv410PP;40.7035;586.0849;545.6027
pPv410PP;39.7990;577.4868;543.6529
pPv410PP;38.8945;568.9210;541.4985
pPv410PP;37.9899;560.3913;539.0749
pPv410PP;37.0854;551.9017;536.3960
pPv410PP;36.1809;543.4565;533.4511
pPv410PP;36.1809;543.4307;530.1423
pPv410PP;37.0854;551.7972;529.7332
pPv410PP;37.9899;560.1544;528.9576
pPv410PP;38.8945;568.4957;527.7160
pPv410PP;39.7990;576.8123;525.8144
pPv410PP;40.7035;585.0926;523.0633
pPv410PP;41.6080;593.3219;519.2468
pPv410PP;42.5126;601.4810;514.1711
pPv410PP;43.4171;609.5483;507.6364
pPv410PP;44.3216;617.5383;505.6156
pPv410PP;45.2261;625.5095;504.0720
pPv410PP;46.1307;633.4501;501.7922
pPv410PP;47.0352;641.3499;498.9442
pPv410PP;47.9397;649.2006;495.5799
pPv410PP;48.8442;656.9953;491.8107
pPv410PP;49.7487;664.7291;488.1637
pPv410PP;50.6533;672.4055;484.2792
pPv410PP;51.5578;680.0172;479.9787
pPv410PP;52.4623;687.5591;475.4285
pPv410PP;53.3668;695.0302;471.2838
pPv410PP;54.2714;702.4360;466.8560
pPv410PP;55.1759;709.7695;462.1401
pPv410PP;56.0804;717.0272;457.5025
pPv410PP;56.9849;724.2169;453.2100
pPv410PP;57.8894;731.3346;448.4811
pPv410PP;58.7940;738.3759;443.5244
pPv410PP;59.6985;745.3468;439.4138
pPv410PP;60.6030;752.2470;434.7320
pPv410PP;61.5075;759.0715;429.8362
pPv410PP;62.4121;765.8254;425.6793
pPv410PP;63.3166;772.5095;421.0487
pPv410PP;64.2211;779.1188;416.2302
pPv410PP;65.1256;785.6587;412.1473
pPv410PP;66.0302;792.1289;407.5542
pPv410PP;66.9347;798.5254;402.8757
pPv410PP;67.8392;804.8543;398.7567
pPv410PP;68.7437;811.1136;394.2022
pPv410PP;69.6482;817.3006;389.7743
pPv410PP;70.5528;823.4211;385.4904
pPv410PP;71.4573;829.4720;381.0151
pPv410PP;72.3618;835.4521;376.7782
pPv410PP;73.2663;841.3662;372.4180
pPv410PP;74.1709;847.2103;367.9357
pPv410PP;75.0754;852.9859;363.7703
pPv410PP;75.9799;858.6943;359.4281
pPv410PP;76.8844;864.3330;355.0244
pPv410PP;77.7889;869.9053;350.8241
pPv410PP;78.6935;875.4090;346.4423
pPv410PP;79.5980;880.8438;342.1334
pPv410PP;80.5025;886.2116;337.8006
pPv410PP;81.4070;891.5103;333.3968
pPv410PP;82.3116;896.7412;329.1518
pPv410PP;83.2161;901.9036;324.7671
pPv410PP;84.1206;906.9971;320.4991
pPv410PP;85.0251;912.0218;316.1178
pPv410PP;85.9296;916.9771;311.6402
pPv410PP;86.8342;921.8627;307.2871
pPv410PP;87.7387;926.6785;302.8297
pPv410PP;88.6432;931.4240;298.3057
pPv410PP;89.5477;936.0986;293.8556
pPv410PP;90.4523;940.7025;289.3535
pPv410PP;91.3568;945.2340;284.8120
pPv410PP;92.2613;949.6935;280.1029
pPv410PP;93.1658;954.0794;275.5368
pPv410PP;94.0704;958.3930;270.8716
pPv410PP;94.9749;962.6316;266.1452
pPv410PP;95.8794;966.8210;265.1867
pPv410PP;96.7839;971.0037;264.6486
pPv410PP;97.6884;975.1754;263.8258
pPv410PP;98.5930;979.3319;262.7286
pPv410PP;99.4975;983.4694;261.4186
pPv410PP;100.4020;987.5850;259.9284
pPv410PP;101.3065;991.6760;258.3169
pPv410PP;102.2111;995.7403;256.5409
pPv410PP;103.1156;999.7758;254.6608
pPv410P;23.5176;335.2021;559.4801
pPv410P;22.6131;326.3714;559.2081
pPv410P;21.7085;317.5497;558.2729
pPv410P;20.8040;308.7487;556.5365
pPv410P;19.8995;299.9832;553.7621
pPv410P;18.9950;291.2711;549.7420
pPv410P;18.0905;282.6329;544.3608
pPv410P;17.1859;274.0913;537.4985
pPv410P;16.2814;265.6703;529.0673
pPv410P;15.3769;257.3953;519.0065
pPv410P;14.4724;249.2929;507.1983
pPv410P;13.5678;241.3915;493.5018
pPv410P;12.6633;233.7212;477.8769
pPv410P;11.7588;226.3142;460.1177
pPv410P;10.8543;219.2052;440.1076
pPv410P;9.9497;212.4311;417.6513
pPv410P;9.0452;206.0315;392.6297
pPv410P;8.1407;200.0482;364.8938
pPv410P;7.2362;194.5250;334.3383
pPv410P;6.3317;189.5069;300.9043
pPv410P;5.4271;185.0393;264.6116
pPv410P;4.5226;181.1666;225.5521
pPv410P;3.6181;177.9310;183.9449
pPv410P;2.7136;175.3704;140.1051
pPv410P;1.8090;173.5168;94.4550
pPv410P;0.9045;172.3944;47.5595
pPv410P;0.0000;172.0186;0.0000
pPdiff;101.3065;899.7739;253.7072
pPdiff;102.2111;903.7791;253.7072
pPdiff;103.1156;907.7844;253.7072
pPdiff;104.0201;911.7896;253.7072
pPdiff;104.9246;915.7949;253.7072
pPdiff;105.8291;919.8001;253.7072
pPdiff;106.7337;923.8054;253.7072
pPdiff;107.6382;927.8106;253.7072
pPdiff;108.5427;931.8158;253.7072
pPdiff;109.4472;935.8211;253.7072
pPdiff;110.3518;939.8263;253.7072
pPdiff;111.2563;943.8316;253.7072
pPdiff;112.1608;947.8368;253.7072
pPdiff;113.0653;951.8421;253.7072
pPdiff;113.9698;955.8473;253.7072
pPdiff;114.8744;959.8526;253.7072
pPdiff;115.7789;963.8578;253.7072
pPdiff;116.6834;967.8631;253.7072
pPdiff;117.5879;971.8683;253.7072
pPdiff;118.4925;975.8736;253.7072
pPdiff;119.3970;979.8788;253.7072
pPdiff;120.3015;983.8841;253.7072
pPdiff;121.2060;987.8893;253.7072
pPdiff;122.1106;991.8946;253.7072
pPdiff;123.0151;995.8998;253.7072
pPdiff;123.9196;999.9051;253.7072
pPdiff;124.8241;1003.9103;253.7072
pPdiff;125.7286;1007.9156;253.7072
pPdiff;126.6332;1011.9208;253.7072
pPdiff;127.5377;1015.9261;253.7072
pPdiff;128.4422;1019.9313;253.7072
pPdiff;129.3467;1023.9366;253.7072
pPdiff;130.2513;1027.9418;253.7072
pPdiff;131.1558;1031.9471;253.7072
pPdiff;132.0603;1035.9523;253.7072
pPdiff;132.9648;1039.9576;253.7072
pPdiff;133.8693;1043.9628;253.7072
pPdiff;134.7739;1047.9681;253.7072
pPdiff;135.6784;1051.9733;253.7072
pPdiff;136.5829;1055.9786;253.7072
pPdiff;137.4874;1059.9838;253.7072
pPdiff;138.3920;1063.9891;253.7072
pPdiff;139.2965;1067.9943;253.7072
pPdiff;140.2010;1071.9996;253.7072
pPdiff;141.1055;1076.0048;253.7072
pPdiff;142.0101;1080.0101;253.7072
pPdiff;142.9146;1084.0153;253.7072
pPdiff;143.8191;1088.0206;253.7072
pPdiff;144.7236;1092.0258;253.7072
pPdiff;145.6281;1096.0311;253.7072
pPdiff;146.5327;1100.0363;253.7072
pPdiff;147.4372;1104.0416;253.7072
pPdiff;148.3417;1108.0468;253.7072
pPdiff;149.2462;1112.0521;253.7072
pPdiff;150.1508;1116.0573;253.7072
pPdiff;151.0553;1120.0626;253.7072
pPdiff;151.9598;1124.0678;253.7072
pPdiff;152.8643;1128.0731;253.7072
pPdiff;153.7688;1132.0783;253.7072
pPdiff;154.6734;1136.0836;253.7072
pPdiff;155.5779;1140.0888;253.7072
pPdiff;156.4824;1144.0941;253.7072
pPdiff;157.3869;1148.0993;253.7072
pPdiff;158.2915;1152.1046;253.7072
pPdiff;159.1960;1156.1098;253.7072
pPdiff;160.1005;1160.1151;253.7072
pPcpPcS;162.8141;1802.1308;253.7072
pPcpPcS;163.7186;1806.1352;253.7072
pPcpPcS;161.9095;1798.1263;253.6548
pPcpPcS;160.1005;1790.1174;253.6530
pPcpPcS;161.0050;1794.1214;253.6289
pPcpPcS;159.1960;1786.1132;253.5942
pPcpPcS;158.2915;1782.1101;253.5442
pPcpPcS;157.3869;1778.1078;253.4942
pPcpPcS;156.4824;1774.1060;253.4334
pPcpPcS;155.5779;1770.1057;253.3813
pPcpPcS;154.6734;1766.1064;253.2717
